vendor_id,total_orders,accepted_orders,avg_rating,cancellation_rate,complaints_count,performance
5978,2465,414,4.3,0.02,99,Average
5979,1167,1020,4.1,0.11,77,Average
5980,4313,3472,4.4,0.45,42,Poor
5981,3051,542,3.9,0.26,31,Poor
5982,1788,1582,3.2,0.41,11,Poor
5983,1414,881,4.8,0.28,22,Poor
5984,2758,1126,2.5,0.47,15,Poor
5985,4840,2869,3.4,0.45,43,Poor
5986,974,569,4.3,0.24,1,Poor
5987,201,106,3.6,0.16,6,Average
5988,635,406,2.6,0.3,20,Poor
5989,962,687,2.7,0.34,57,Poor
5990,2371,1441,4.1,0.25,94,Poor
5991,545,305,4.9,0.41,22,Poor
5992,3845,2765,3.9,0.09,59,Average
5993,2198,388,3.8,0.17,24,Average
5994,606,441,3.3,0.34,34,Poor
5995,1602,673,3.1,0.12,98,Poor
5996,2170,1486,2.6,0.22,44,Poor
5997,3135,1796,3.2,0.48,6,Poor
5998,3554,1563,3.6,0.31,68,Poor
5999,206,91,3.0,0.47,31,Poor
6000,784,307,2.7,0.36,52,Poor
6001,4704,4210,4.3,0.36,68,Poor
6002,3326,2736,4.7,0.3,24,Poor
6003,204,60,4.8,0.07,94,Average
6004,1046,350,4.0,0.26,83,Poor
6005,2344,1856,2.6,0.13,85,Poor
6006,4676,1824,4.4,0.5,76,Poor
6007,2955,1198,2.8,0.13,1,Poor
6008,4874,2571,4.2,0.12,85,Average
6009,1227,294,4.4,0.31,60,Poor
6010,203,173,4.3,0.26,8,Poor
6011,4237,1608,4.9,0.01,50,Average
6012,1766,198,4.3,0.06,1,Good
6013,3252,1976,4.2,0.41,44,Poor
6014,2907,1795,3.2,0.24,31,Poor
6015,836,156,4.8,0.07,71,Average
6016,4418,1007,2.9,0.23,79,Poor
6017,4322,1223,4.8,0.13,96,Average
6018,3817,3273,3.3,0.11,74,Poor
6019,2928,2310,2.8,0.48,31,Poor
6020,692,115,4.6,0.18,7,Average
6021,4712,216,2.5,0.02,95,Poor
6022,715,545,4.6,0.49,84,Poor
6023,3476,651,3.2,0.4,88,Poor
6024,3833,1430,4.7,0.13,19,Average
6025,3751,427,4.2,0.2,64,Poor
6026,1119,710,4.2,0.43,20,Poor
6027,2399,2237,3.4,0.18,6,Poor
6028,4553,4274,2.6,0.28,88,Poor
6029,1262,466,4.6,0.27,8,Poor
6030,1202,1037,2.9,0.2,85,Poor
6031,2561,1100,3.4,0.32,1,Poor
6032,193,26,4.0,0.24,18,Poor
6033,2539,131,3.7,0.01,59,Average
6034,3278,67,3.0,0.41,69,Poor
6035,4632,3683,2.9,0.06,58,Poor
6036,3255,1930,2.8,0.23,68,Poor
6037,4293,847,4.7,0.29,44,Poor
6038,3192,2100,2.6,0.35,61,Poor
6039,3354,2571,4.9,0.21,9,Poor
6040,1407,646,3.0,0.37,64,Poor
6041,2763,1939,2.8,0.07,25,Poor
6042,4235,2109,3.9,0.33,89,Poor
6043,1407,28,2.7,0.41,59,Poor
6044,4344,838,4.0,0.44,17,Poor
6045,4683,4004,4.6,0.29,58,Poor
6046,3242,1831,2.6,0.16,20,Poor
6047,350,161,4.5,0.08,45,Average
6048,773,455,3.5,0.17,11,Poor
6049,3060,1174,2.9,0.27,77,Poor
6050,117,107,2.9,0.1,31,Poor
6051,3886,1649,4.8,0.48,38,Poor
6052,4043,1563,2.8,0.45,98,Poor
6053,2556,1693,4.7,0.02,80,Average
6054,1587,1456,3.9,0.28,54,Poor
6055,447,443,2.6,0.39,54,Poor
6056,4765,3337,3.7,0.12,9,Average
6057,3407,3079,4.5,0.26,34,Poor
6058,1213,40,4.3,0.2,79,Poor
6059,4875,1018,3.7,0.1,5,Average
6060,605,427,4.7,0.31,67,Poor
6061,3711,476,2.8,0.5,61,Poor
6062,1801,1487,4.8,0.18,8,Average
6063,2991,2047,4.6,0.28,28,Poor
6064,2707,284,4.3,0.16,70,Average
6065,2845,2251,4.5,0.44,79,Poor
6066,2379,2294,3.9,0.43,5,Poor
6067,2009,1847,4.2,0.09,43,Average
6068,1651,1591,3.9,0.45,63,Poor
6069,2843,2066,3.4,0.08,66,Poor
6070,1530,1116,3.9,0.05,43,Average
6071,1152,1112,3.1,0.33,77,Poor
6072,3326,988,3.6,0.19,13,Average
6073,1349,824,3.2,0.27,8,Poor
6074,3929,1273,2.8,0.33,99,Poor
6075,1585,742,3.3,0.03,22,Poor
6076,127,91,4.6,0.15,56,Average
6077,2881,1021,3.5,0.23,56,Poor
6078,3460,2942,4.4,0.13,14,Average
6079,2771,103,2.9,0.02,63,Poor
6080,3677,759,3.6,0.04,6,Average
6081,1582,1342,2.8,0.4,19,Poor
6082,287,255,2.8,0.46,63,Poor
6083,2046,1336,4.0,0.08,18,Average
6084,3477,1777,4.0,0.12,5,Average
6085,327,242,3.0,0.33,50,Poor
6086,3139,2860,3.7,0.48,38,Poor
6087,573,235,4.7,0.15,64,Average
6088,4325,2472,2.9,0.43,70,Poor
6089,4268,348,2.5,0.25,98,Poor
6090,3172,445,4.1,0.48,24,Poor
6091,4625,789,2.6,0.07,22,Poor
6092,1847,1239,4.9,0.49,88,Poor
6093,2181,627,4.0,0.22,57,Poor
6094,865,848,3.7,0.48,10,Poor
6095,2744,2593,3.6,0.23,33,Poor
6096,492,132,3.9,0.27,30,Poor
6097,3190,2144,2.7,0.4,37,Poor
6098,192,40,4.8,0.36,45,Poor
6099,4337,485,4.1,0.31,11,Poor
6100,1460,1363,3.0,0.21,8,Poor
6101,4523,1965,3.9,0.4,12,Poor
6102,584,179,2.8,0.47,63,Poor
6103,1766,511,2.5,0.0,19,Poor
6104,3414,2380,4.1,0.29,58,Poor
6105,1082,327,4.1,0.43,84,Poor
6106,3392,3237,4.0,0.33,21,Poor
6107,1460,1439,3.0,0.4,64,Poor
6108,4550,2802,4.0,0.45,59,Poor
6109,1222,797,2.6,0.38,40,Poor
6110,938,770,4.0,0.36,80,Poor
6111,3388,2438,3.9,0.48,44,Poor
6112,4567,4097,4.1,0.43,3,Poor
6113,1691,186,4.7,0.41,69,Poor
6114,521,411,4.6,0.04,44,Average
6115,2990,755,5.0,0.12,57,Average
6116,596,510,4.9,0.28,82,Poor
6117,4776,2009,4.4,0.35,93,Poor
6118,3647,1086,4.9,0.15,22,Average
6119,2875,964,4.7,0.05,31,Average
6120,3773,48,4.3,0.16,62,Average
6121,413,381,2.7,0.39,92,Poor
6122,2216,1675,2.6,0.44,7,Poor
6123,3359,1892,4.6,0.46,84,Poor
6124,595,50,3.7,0.19,80,Average
6125,3290,2760,4.5,0.19,80,Average
6126,4779,1717,3.3,0.2,84,Poor
6127,1986,147,3.5,0.19,78,Poor
6128,1012,786,4.3,0.33,90,Poor
6129,3055,2508,4.8,0.18,24,Average
6130,3856,2936,2.7,0.01,32,Poor
6131,932,407,4.7,0.22,65,Poor
6132,3890,1809,4.5,0.11,15,Average
6133,920,661,3.3,0.01,54,Poor
6134,4661,4639,3.4,0.24,35,Poor
6135,3035,1590,2.6,0.1,71,Poor
6136,915,729,2.5,0.23,79,Poor
6137,4359,779,3.7,0.14,6,Average
6138,3253,2177,2.7,0.3,68,Poor
6139,2947,1371,3.0,0.5,86,Poor
6140,2294,1288,4.6,0.27,7,Poor
6141,68,65,3.9,0.32,2,Poor
6142,691,182,4.1,0.46,34,Poor
6143,3133,2627,3.0,0.19,35,Poor
6144,379,90,4.6,0.08,99,Average
6145,915,418,4.7,0.14,78,Average
6146,823,512,3.8,0.2,29,Poor
6147,4537,1689,4.8,0.32,14,Poor
6148,4782,258,4.6,0.0,92,Average
6149,2404,1623,4.3,0.43,67,Poor
6150,3388,3123,4.3,0.04,97,Average
6151,3568,1166,2.8,0.45,86,Poor
6152,2992,1577,3.2,0.47,57,Poor
6153,2617,2177,2.7,0.5,98,Poor
6154,1724,1314,2.5,0.4,27,Poor
6155,2733,319,2.9,0.07,94,Poor
6156,3430,3069,4.7,0.35,41,Poor
6157,789,761,3.1,0.1,96,Poor
6158,1595,783,4.9,0.45,17,Poor
6159,4614,268,4.0,0.16,4,Average
6160,2309,53,3.1,0.16,8,Poor
6161,1185,247,3.7,0.46,83,Poor
6162,923,604,3.0,0.01,8,Poor
6163,4605,2880,5.0,0.1,17,Average
6164,2350,743,4.6,0.21,55,Poor
6165,801,603,2.6,0.35,14,Poor
6166,903,589,4.9,0.32,78,Poor
6167,3782,239,4.3,0.33,77,Poor
6168,2333,1414,2.7,0.44,61,Poor
6169,1379,806,4.2,0.06,34,Average
6170,527,268,4.1,0.26,39,Poor
6171,2776,2595,3.0,0.36,50,Poor
6172,3141,2142,4.4,0.32,59,Poor
6173,4280,4251,2.7,0.22,99,Poor
6174,4555,4020,3.7,0.01,55,Average
6175,1319,93,2.5,0.03,83,Poor
6176,4231,3109,4.9,0.06,74,Average
6177,2653,1974,4.4,0.17,40,Average
6178,1519,1041,2.9,0.06,53,Poor
6179,427,62,3.4,0.21,16,Poor
6180,1730,69,2.9,0.09,24,Poor
6181,291,22,4.4,0.39,92,Poor
6182,969,763,2.6,0.44,86,Poor
6183,119,110,4.6,0.19,8,Average
6184,3974,2638,4.9,0.26,55,Poor
6185,2136,1857,4.2,0.48,88,Poor
6186,2057,595,3.0,0.27,22,Poor
6187,850,601,3.4,0.5,1,Poor
6188,2829,1185,3.7,0.07,44,Average
6189,4970,2269,4.0,0.43,64,Poor
6190,805,226,4.2,0.25,37,Poor
6191,2045,434,3.9,0.01,5,Average
6192,1371,240,3.4,0.49,47,Poor
6193,2380,1124,4.7,0.48,43,Poor
6194,159,70,2.7,0.19,78,Poor
6195,1066,388,3.7,0.48,6,Poor
6196,3915,1535,4.4,0.07,65,Average
6197,74,34,2.7,0.34,61,Poor
6198,4988,223,4.3,0.1,29,Average
6199,2888,1596,4.5,0.12,92,Average
6200,787,88,4.2,0.39,75,Poor
6201,229,23,2.5,0.19,51,Poor
6202,281,259,3.0,0.0,97,Poor
6203,1967,380,3.4,0.21,93,Poor
6204,392,50,3.1,0.11,35,Poor
6205,4622,1672,4.9,0.34,34,Poor
6206,2673,726,4.1,0.1,65,Average
6207,504,109,3.2,0.42,49,Poor
6208,4434,3805,4.8,0.13,2,Average
6209,4675,1365,4.4,0.2,75,Poor
6210,2326,363,3.2,0.15,3,Poor
6211,645,555,3.4,0.32,54,Poor
6212,3924,374,3.0,0.05,51,Poor
6213,4580,3562,4.9,0.24,58,Poor
6214,4547,1002,3.8,0.17,70,Average
6215,2719,2037,4.7,0.44,19,Poor
6216,2185,2172,3.4,0.04,18,Poor
6217,4014,3878,4.7,0.41,7,Poor
6218,1615,1365,2.6,0.08,66,Poor
6219,358,79,5.0,0.04,26,Average
6220,392,390,4.8,0.1,78,Average
6221,485,469,3.4,0.05,7,Poor
6222,226,34,4.4,0.26,17,Poor
6223,188,104,4.4,0.49,28,Poor
6224,243,182,4.8,0.02,45,Average
6225,3307,2776,3.3,0.23,35,Poor
6226,3285,2302,3.7,0.19,2,Average
6227,992,942,4.7,0.17,8,Average
6228,4670,3947,4.4,0.17,9,Average
6229,3929,1306,3.5,0.45,83,Poor
6230,3163,3097,4.6,0.01,65,Average
6231,3012,2561,2.6,0.39,0,Poor
6232,4886,1936,4.5,0.13,90,Average
6233,1003,308,3.0,0.19,3,Poor
6234,1352,897,3.2,0.21,47,Poor
6235,3431,1393,3.7,0.15,95,Average
6236,2930,1243,3.6,0.05,17,Average
6237,2237,1979,3.8,0.06,77,Average
6238,4937,985,3.9,0.15,44,Average
6239,595,354,3.3,0.41,14,Poor
6240,1977,1650,2.9,0.07,50,Poor
6241,4202,642,4.4,0.37,60,Poor
6242,54,52,3.5,0.14,3,Poor
6243,3531,711,3.8,0.44,18,Poor
6244,3303,2742,4.1,0.21,87,Poor
6245,1412,650,4.8,0.09,93,Average
6246,1870,344,4.3,0.49,76,Poor
6247,2713,1188,2.6,0.09,10,Poor
6248,2988,2375,4.6,0.28,27,Poor
6249,1323,673,5.0,0.28,56,Poor
6250,3376,2352,3.7,0.19,74,Average
6251,3709,411,4.9,0.48,53,Poor
6252,2995,2427,3.9,0.42,64,Poor
6253,3068,788,3.6,0.41,46,Poor
6254,1181,816,3.3,0.49,3,Poor
6255,4813,4280,4.1,0.23,33,Poor
6256,2686,752,3.1,0.05,75,Poor
6257,3079,600,2.8,0.38,53,Poor
6258,3069,840,2.6,0.19,87,Poor
6259,4427,1267,3.2,0.1,60,Poor
6260,3209,143,3.5,0.24,95,Poor
6261,303,31,3.9,0.46,82,Poor
6262,378,71,3.2,0.09,92,Poor
6263,2641,148,5.0,0.42,92,Poor
6264,2880,1178,3.2,0.21,82,Poor
6265,3094,2724,3.6,0.07,19,Average
6266,1470,1170,2.8,0.42,2,Poor
6267,3451,2805,3.2,0.48,39,Poor
6268,2942,2138,2.6,0.15,68,Poor
6269,704,292,3.9,0.15,22,Average
6270,809,206,4.4,0.2,68,Poor
6271,1848,1046,3.0,0.41,93,Poor
6272,3021,1328,3.4,0.01,31,Poor
6273,4561,4137,2.5,0.11,23,Poor
6274,3476,185,4.6,0.35,50,Poor
6275,304,265,4.4,0.2,57,Poor
6276,3873,2301,2.7,0.17,41,Poor
6277,1926,856,3.4,0.44,34,Poor
6278,2807,1713,4.9,0.46,31,Poor
6279,2674,682,3.5,0.47,53,Poor
6280,4171,744,3.8,0.14,44,Average
6281,3054,395,3.4,0.46,47,Poor
6282,4566,4418,4.0,0.37,85,Poor
6283,3784,2472,4.9,0.08,84,Average
6284,1294,727,5.0,0.31,91,Poor
6285,1058,936,4.4,0.01,48,Average
6286,4364,276,3.5,0.35,33,Poor
6287,1560,418,3.7,0.37,15,Poor
6288,2009,1572,3.4,0.39,10,Poor
6289,2558,70,5.0,0.09,96,Average
6290,4808,614,4.3,0.31,18,Poor
6291,2732,837,3.6,0.09,91,Average
6292,1039,655,2.5,0.47,28,Poor
6293,4334,3893,3.8,0.34,53,Poor
6294,304,281,5.0,0.05,52,Average
6295,4213,3456,3.8,0.09,66,Average
6296,4761,1092,3.0,0.33,81,Poor
6297,4502,1496,2.6,0.24,81,Poor
6298,305,282,3.4,0.37,75,Poor
6299,1057,992,4.8,0.14,81,Average
6300,1805,1684,5.0,0.33,31,Poor
6301,2621,416,4.9,0.09,99,Average
6302,3958,2750,4.3,0.27,82,Poor
6303,3047,2778,3.9,0.48,55,Poor
6304,2853,1415,4.0,0.31,62,Poor
6305,3815,1140,3.8,0.02,3,Average
6306,4429,4065,4.3,0.49,10,Poor
6307,3433,2680,3.5,0.08,2,Poor
6308,148,48,4.2,0.36,26,Poor
6309,246,121,2.8,0.27,79,Poor
6310,2579,142,3.2,0.15,43,Poor
6311,927,73,4.6,0.09,17,Good
6312,1918,1326,4.8,0.09,29,Average
6313,2715,1657,3.8,0.43,87,Poor
6314,1438,1160,2.6,0.44,69,Poor
6315,2465,635,4.8,0.23,46,Poor
6316,619,576,4.3,0.05,33,Average
6317,2687,133,3.5,0.44,75,Poor
6318,1115,874,4.0,0.24,41,Poor
6319,471,50,3.6,0.22,22,Poor
6320,2933,2743,3.7,0.2,99,Poor
6321,1254,996,4.7,0.18,39,Average
6322,594,312,2.9,0.26,14,Poor
6323,4216,2359,2.8,0.3,79,Poor
6324,3689,280,2.5,0.23,56,Poor
6325,1273,1250,3.3,0.45,13,Poor
6326,3222,2631,2.9,0.16,78,Poor
6327,817,68,3.0,0.29,11,Poor
6328,3707,1049,2.5,0.15,34,Poor
6329,704,398,3.1,0.38,24,Poor
6330,2496,1929,3.3,0.05,77,Poor
6331,270,243,2.6,0.09,1,Poor
6332,3716,1066,4.0,0.4,17,Poor
6333,4327,1027,3.9,0.09,34,Average
6334,4452,129,2.7,0.31,8,Poor
6335,2619,1442,4.0,0.49,10,Poor
6336,1063,1025,5.0,0.26,89,Poor
6337,2101,717,4.9,0.09,66,Average
6338,4035,2793,2.5,0.16,68,Poor
6339,4993,325,4.5,0.41,95,Poor
6340,4949,978,3.4,0.18,73,Poor
6341,4360,973,2.7,0.36,37,Poor
6342,3069,1194,3.2,0.39,69,Poor
6343,3731,3519,3.3,0.25,74,Poor
6344,1493,640,3.8,0.39,80,Poor
6345,4246,3558,4.2,0.16,58,Average
6346,3060,2697,4.4,0.26,65,Poor
6347,622,575,3.1,0.34,40,Poor
6348,1382,86,3.3,0.08,23,Poor
6349,4803,854,3.3,0.14,49,Poor
6350,4052,225,3.4,0.33,4,Poor
6351,3184,2853,5.0,0.33,20,Poor
6352,4136,1734,4.4,0.25,5,Poor
6353,275,272,4.9,0.4,3,Poor
6354,4250,3165,4.2,0.24,8,Poor
6355,2047,1092,3.5,0.44,68,Poor
6356,821,802,3.5,0.37,67,Poor
6357,4574,727,3.7,0.16,8,Average
6358,483,418,3.5,0.2,17,Poor
6359,3149,198,4.6,0.33,58,Poor
6360,2779,1091,3.7,0.45,42,Poor
6361,3457,1115,3.2,0.09,79,Poor
6362,3190,132,4.4,0.26,65,Poor
6363,915,776,4.6,0.06,28,Average
6364,2843,916,3.6,0.14,47,Average
6365,2961,1946,4.2,0.34,50,Poor
6366,2465,178,2.6,0.04,41,Poor
6367,300,293,3.8,0.33,35,Poor
6368,3807,1823,2.6,0.45,75,Poor
6369,4706,1859,2.6,0.48,44,Poor
6370,968,49,4.0,0.11,97,Average
6371,1223,1140,3.3,0.37,34,Poor
6372,3253,2318,4.4,0.46,5,Poor
6373,482,26,4.7,0.05,36,Average
6374,885,111,2.8,0.21,35,Poor
6375,2296,132,4.3,0.46,83,Poor
6376,2312,278,3.8,0.1,15,Average
6377,947,126,2.8,0.47,71,Poor
6378,3682,594,4.1,0.26,21,Poor
6379,4617,3058,4.0,0.05,68,Average
6380,3865,1401,3.8,0.22,68,Poor
6381,296,290,4.8,0.16,62,Average
6382,2479,1242,3.8,0.14,74,Average
6383,1040,446,5.0,0.27,18,Poor
6384,3360,1521,3.8,0.24,80,Poor
6385,976,878,2.8,0.24,17,Poor
6386,3488,2985,3.7,0.04,72,Average
6387,2657,1616,3.0,0.4,16,Poor
6388,1124,646,4.0,0.24,40,Poor
6389,4072,2542,4.2,0.41,32,Poor
6390,3849,2619,3.7,0.41,83,Poor
6391,4834,2411,2.7,0.16,54,Poor
6392,3201,2695,3.7,0.0,81,Average
6393,3488,2203,2.7,0.46,23,Poor
6394,4623,296,4.2,0.38,76,Poor
6395,3541,2032,4.5,0.05,39,Average
6396,756,552,4.9,0.35,27,Poor
6397,3114,2098,2.9,0.01,66,Poor
6398,803,266,3.8,0.01,99,Average
6399,637,430,3.9,0.26,74,Poor
6400,1384,46,4.8,0.05,38,Average
6401,1897,92,4.1,0.48,20,Poor
6402,3984,1140,2.9,0.45,36,Poor
6403,3976,692,3.6,0.32,1,Poor
6404,3367,1389,4.1,0.03,5,Good
6405,4070,2543,4.3,0.16,51,Average
6406,3205,1343,4.7,0.19,4,Average
6407,4352,3390,3.0,0.24,46,Poor
6408,2248,306,4.9,0.08,42,Average
6409,214,136,2.6,0.29,95,Poor
6410,2048,1492,5.0,0.22,39,Poor
6411,3107,231,4.6,0.47,10,Poor
6412,2134,420,4.2,0.47,80,Poor
6413,4478,3125,4.3,0.28,13,Poor
6414,452,355,2.7,0.32,1,Poor
6415,463,23,2.6,0.07,38,Poor
6416,94,91,2.8,0.11,62,Poor
6417,4207,2433,2.7,0.45,62,Poor
6418,2517,482,3.9,0.35,17,Poor
6419,917,47,3.0,0.09,96,Poor
6420,68,28,4.7,0.29,93,Poor
6421,414,405,3.6,0.47,78,Poor
6422,3882,292,4.2,0.17,92,Average
6423,629,146,4.1,0.09,89,Average
6424,595,221,3.3,0.47,0,Poor
6425,4200,3409,3.1,0.23,16,Poor
6426,4923,38,3.4,0.21,53,Poor
6427,3089,1636,4.5,0.13,38,Average
6428,4187,3198,4.0,0.45,47,Poor
6429,4094,1501,3.1,0.42,65,Poor
6430,4376,4101,4.5,0.2,14,Poor
6431,502,330,2.6,0.02,21,Poor
6432,4011,431,4.2,0.22,19,Poor
6433,1431,761,3.6,0.09,92,Average
6434,1517,643,4.3,0.07,88,Average
6435,2788,2702,4.8,0.2,42,Poor
6436,1266,517,4.4,0.05,55,Average
6437,930,263,3.6,0.48,23,Poor
6438,3864,2757,2.9,0.02,97,Poor
6439,3199,2644,4.5,0.2,42,Poor
6440,134,22,3.7,0.08,20,Average
6441,4194,226,2.7,0.34,47,Poor
6442,1218,967,4.3,0.04,65,Average
6443,4214,2461,3.2,0.27,15,Poor
6444,3179,3112,2.6,0.39,39,Poor
6445,3695,1848,4.8,0.48,20,Poor
6446,2576,2018,3.7,0.35,51,Poor
6447,2917,2269,3.2,0.05,7,Poor
6448,3566,2187,4.3,0.04,77,Average
6449,3417,1692,4.7,0.37,54,Poor
6450,2244,1850,2.5,0.11,85,Poor
6451,3605,2456,4.2,0.22,81,Poor
6452,495,44,4.4,0.49,57,Poor
6453,3676,1867,3.0,0.41,4,Poor
6454,4066,2301,3.7,0.42,41,Poor
6455,3925,1676,2.7,0.43,29,Poor
6456,3387,621,4.4,0.31,94,Poor
6457,311,219,4.6,0.37,8,Poor
6458,1898,1001,2.8,0.18,94,Poor
6459,4075,1223,4.5,0.5,94,Poor
6460,2316,1411,4.4,0.14,40,Average
6461,141,95,3.4,0.3,50,Poor
6462,4272,2716,4.2,0.14,56,Average
6463,4225,3292,2.5,0.06,72,Poor
6464,3359,849,4.8,0.28,60,Poor
6465,1032,365,3.9,0.18,5,Average
6466,3493,2550,4.1,0.29,25,Poor
6467,2583,569,4.2,0.28,73,Poor
6468,743,665,3.9,0.27,5,Poor
6469,4170,4002,4.6,0.06,52,Average
6470,205,66,4.0,0.22,60,Poor
6471,3638,2569,4.8,0.41,32,Poor
6472,1862,1176,4.0,0.16,44,Average
6473,4164,865,2.9,0.22,93,Poor
6474,1457,72,4.8,0.25,39,Poor
6475,1266,469,4.2,0.43,23,Poor
6476,1460,81,4.2,0.33,91,Poor
6477,3547,3114,5.0,0.05,44,Average
6478,4422,63,2.7,0.43,37,Poor
6479,4890,678,3.6,0.42,28,Poor
6480,601,66,3.1,0.38,78,Poor
6481,3444,2887,4.1,0.23,7,Poor
6482,1226,1067,4.5,0.38,63,Poor
6483,4784,3667,4.9,0.24,86,Poor
6484,4382,2802,3.6,0.37,72,Poor
6485,1047,197,4.5,0.44,50,Poor
6486,4126,3086,4.8,0.45,74,Poor
6487,2781,1875,4.2,0.23,5,Poor
6488,3987,1967,3.1,0.43,46,Poor
6489,4102,1385,4.0,0.05,48,Average
6490,422,75,4.9,0.05,75,Average
6491,2298,457,5.0,0.27,97,Poor
6492,898,447,4.1,0.33,84,Poor
6493,2606,445,4.7,0.08,31,Average
6494,2372,987,3.0,0.24,53,Poor
6495,553,400,3.1,0.05,35,Poor
6496,3239,505,4.9,0.3,88,Poor
6497,752,751,2.8,0.43,98,Poor
6498,3675,3276,3.0,0.37,97,Poor
6499,364,66,3.6,0.19,18,Average
6500,2426,1599,4.0,0.5,36,Poor
6501,1090,1058,4.0,0.33,16,Poor
6502,4428,2815,3.2,0.41,79,Poor
6503,3040,1916,4.8,0.33,15,Poor
6504,307,70,4.8,0.49,57,Poor
6505,624,328,3.5,0.41,43,Poor
6506,4719,1679,3.6,0.26,67,Poor
6507,1602,1024,4.3,0.18,48,Average
6508,4568,4320,4.2,0.34,93,Poor
6509,807,759,3.5,0.3,50,Poor
6510,2860,1113,3.5,0.31,97,Poor
6511,1154,552,3.4,0.17,4,Poor
6512,4574,2175,3.1,0.21,96,Poor
6513,3509,2943,3.6,0.28,57,Poor
6514,4042,1284,4.2,0.42,45,Poor
6515,253,154,4.4,0.38,54,Poor
6516,2825,1634,4.4,0.06,72,Average
6517,2382,426,3.4,0.12,16,Poor
6518,2042,1351,4.4,0.01,11,Good
6519,2293,121,2.5,0.0,23,Poor
6520,356,354,3.7,0.11,55,Average
6521,1737,1667,4.5,0.4,54,Poor
6522,4159,2922,4.1,0.45,75,Poor
6523,1910,1649,3.7,0.2,78,Poor
6524,2011,1234,4.1,0.28,15,Poor
6525,772,22,4.8,0.35,86,Poor
6526,829,506,3.9,0.48,81,Poor
6527,578,196,4.5,0.46,21,Poor
6528,4943,2940,5.0,0.03,43,Average
6529,393,41,4.3,0.12,94,Average
6530,3836,2544,3.9,0.02,42,Average
6531,3732,2465,2.6,0.31,78,Poor
6532,258,239,3.4,0.36,20,Poor
6533,4786,4288,3.9,0.15,7,Average
6534,3456,2803,4.5,0.43,48,Poor
6535,1361,521,3.6,0.23,99,Poor
6536,2349,1832,4.9,0.5,5,Poor
6537,3386,2828,3.2,0.0,80,Poor
6538,1997,1303,4.4,0.05,46,Average
6539,969,150,3.5,0.15,35,Poor
6540,2094,817,3.7,0.01,91,Average
6541,468,306,4.5,0.39,22,Poor
6542,1799,949,3.2,0.03,30,Poor
6543,2892,742,2.7,0.37,74,Poor
6544,1149,1063,3.8,0.03,61,Average
6545,3442,2282,3.8,0.13,83,Average
6546,2822,1353,4.5,0.42,95,Poor
6547,2530,1294,4.9,0.48,80,Poor
6548,1595,507,2.6,0.21,56,Poor
6549,1120,332,4.0,0.48,69,Poor
6550,1900,98,4.2,0.31,64,Poor
6551,4248,33,5.0,0.21,36,Poor
6552,2989,2926,4.9,0.4,67,Poor
6553,1953,265,4.3,0.15,94,Average
6554,728,33,3.8,0.13,74,Average
6555,1038,118,2.9,0.33,16,Poor
6556,2525,52,3.5,0.2,6,Poor
6557,1657,1479,4.0,0.07,51,Average
6558,2919,276,4.3,0.03,34,Average
6559,1552,53,4.1,0.39,1,Poor
6560,1839,38,4.3,0.34,39,Poor
6561,1475,1303,3.6,0.21,36,Poor
6562,2490,1869,4.3,0.45,56,Poor
6563,2092,378,2.9,0.21,9,Poor
6564,1328,773,2.9,0.36,75,Poor
6565,2644,1622,2.9,0.45,80,Poor
6566,4739,3207,4.7,0.42,45,Poor
6567,2486,423,2.7,0.26,89,Poor
6568,3853,1245,4.5,0.34,4,Poor
6569,2255,1419,3.1,0.21,4,Poor
6570,1077,269,3.7,0.32,26,Poor
6571,3589,2513,4.8,0.13,4,Average
6572,3533,3021,4.0,0.22,60,Poor
6573,2291,297,3.0,0.1,7,Poor
6574,2815,131,3.2,0.02,30,Poor
6575,1223,765,4.8,0.29,96,Poor
6576,3280,2755,3.6,0.43,20,Poor
6577,3400,411,4.0,0.01,98,Average
6578,4961,988,3.6,0.1,20,Average
6579,453,162,3.4,0.23,50,Poor
6580,2775,1075,3.1,0.33,78,Poor
6581,3432,2248,4.2,0.09,99,Average
6582,4213,2646,4.3,0.03,58,Average
6583,137,23,3.2,0.26,1,Poor
6584,1208,817,4.5,0.41,29,Poor
6585,4323,3327,4.6,0.02,57,Average
6586,2907,2620,4.8,0.17,91,Average
6587,1431,652,2.9,0.33,80,Poor
6588,4731,4390,3.3,0.07,19,Poor
6589,2114,762,4.7,0.12,39,Average
6590,2424,105,3.0,0.27,28,Poor
6591,367,82,2.5,0.48,4,Poor
6592,1552,423,4.7,0.14,88,Average
6593,2092,2065,3.3,0.24,9,Poor
6594,4648,1074,3.5,0.2,82,Poor
6595,2072,1914,3.6,0.45,60,Poor
6596,168,129,4.6,0.04,0,Excellent
6597,759,295,3.3,0.28,46,Poor
6598,3607,670,4.7,0.42,97,Poor
6599,4190,4110,4.0,0.49,56,Poor
6600,4459,1125,3.8,0.35,13,Poor
6601,3300,3155,3.3,0.19,24,Poor
6602,467,397,3.1,0.21,89,Poor
6603,2653,2634,4.1,0.18,20,Average
6604,3904,605,3.6,0.3,15,Poor
6605,1151,904,4.8,0.37,73,Poor
6606,4471,148,3.7,0.41,31,Poor
6607,3478,275,3.8,0.21,44,Poor
6608,2311,250,3.5,0.36,63,Poor
6609,4219,3588,4.5,0.46,83,Poor
6610,3684,1180,3.6,0.46,72,Poor
6611,558,474,3.2,0.35,59,Poor
